element_id,orientation,glass_area_m2,annual_radiation_kwh_m2,capacity_kw,annual_energy_kwh,specific_yield_kwh_kw,power_density_w_m2,total_cost_eur,cost_per_kw_eur,panel_efficiency_%,panel_transparency_%,panel_cost_per_m2_eur
372097,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372098,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372099,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372100,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372101,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372102,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372103,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372104,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372105,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372107,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
372108,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
372109,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
372110,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
372111,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
372112,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
374306,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372735,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372749,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372842,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372872,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372873,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372874,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372887,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
372888,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
372889,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373082,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373083,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373084,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373085,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373086,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373087,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373088,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373089,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373090,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373091,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373092,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373093,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373094,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373095,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373096,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373035,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373036,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373037,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373038,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373039,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373040,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373041,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373048,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373047,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373046,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373045,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373044,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373043,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373042,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373014,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373015,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373016,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373017,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373018,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373019,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373020,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373021,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373022,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373023,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373024,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373025,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373026,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373027,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373028,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373029,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373030,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373031,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373032,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373033,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373034,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373049,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373050,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373051,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373052,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373053,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373054,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373055,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373056,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373057,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373058,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373059,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373060,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373061,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373062,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373063,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373064,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373065,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373066,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373067,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373068,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373069,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373070,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373071,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373072,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373073,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373074,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373075,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373076,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373077,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373078,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373079,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373080,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373081,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373489,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373490,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
373101,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373102,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373103,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373104,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373105,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373106,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373107,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
373108,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
373109,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384551,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384552,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384553,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384554,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384556,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384557,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384558,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384559,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384621,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384622,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384623,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384624,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384616,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384617,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384618,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384619,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384611,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384612,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384613,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384614,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384606,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384607,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384608,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384609,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384601,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384602,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384603,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384604,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384596,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384597,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384598,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384599,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384591,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384592,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384593,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384594,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384586,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384587,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384588,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384589,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384581,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384582,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384583,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384584,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384576,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384577,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384578,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384579,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384571,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384572,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384573,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384574,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384566,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384567,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384568,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384569,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384561,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384562,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384563,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384564,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384536,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384537,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384538,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384539,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384541,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384542,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384543,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384544,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384546,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384547,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384548,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384549,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384816,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384817,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
